index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1429,CO,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1430,CO,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1431,CO,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1432,CO,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1433,CO,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1434,CO,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1435,CO,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1436,CO,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1437,CO,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1438,CO,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1439,CO,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1440,CO,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1441,CO,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1442,CO,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1443,CO,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1444,CO,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1445,CO,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1446,ifly,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1447,ifly,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1448,ifly,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1449,ifly,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1450,ifly,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1451,ifly,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1452,ifly,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1453,ifly,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1454,ifly,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1455,ifly,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1456,ifly,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1457,ifly,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1458,ifly,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1459,ifly,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1460,ifly,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1461,ifly,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1462,ifly,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1463,ifly,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1464,ifly,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1465,ifly,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1466,ifly,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1467,ifly,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1468,ifly,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1469,ifly,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1470,ifly,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1471,ifly,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1472,ifly,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1473,ifly,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1474,ifly,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1475,ifly,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1476,ifly,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1477,ifly,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1478,ifly,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1479,ifly,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1480,ifly,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1481,ifly,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1482,sfo,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1483,sfo,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1484,sfo,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1485,sfo,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1486,sfo,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1487,sfo,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1488,flytecomm,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1489,flytecomm,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1490,flytecomm,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1491,flytecomm,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1492,flytecomm,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1493,flytecomm,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1494,flytecomm,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
1495,flytecomm,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1496,flytecomm,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1497,flytecomm,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM
1498,flytecomm,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1499,flytecomm,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1500,flytecomm,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1501,flytecomm,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1502,flytecomm,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
1503,flytecomm,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1504,flytecomm,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1505,flytecomm,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1506,flytecomm,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1507,flytecomm,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1508,flytecomm,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1509,flytecomm,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1510,flytecomm,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1511,flytecomm,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1512,flytecomm,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1513,flytecomm,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1514,flytecomm,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1515,flytecomm,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1516,flytecomm,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1517,flytecomm,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1518,flytecomm,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1519,flytecomm,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1520,flytecomm,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1521,flytecomm,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1522,flytecomm,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1523,flytecomm,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1524,flytecomm,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1525,flytecomm,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1526,flytecomm,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1527,flytecomm,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1528,flytecomm,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1529,flytecomm,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1530,flytecomm,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1531,flytecomm,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1532,flytecomm,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1533,flytecomm,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1534,flytecomm,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1535,flytecomm,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1536,flytecomm,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1537,flytecomm,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1538,flytecomm,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1539,flytecomm,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1540,flytecomm,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1541,flytecomm,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1542,flytecomm,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1543,flytecomm,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1544,flytecomm,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1545,flytecomm,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1546,flytecomm,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1547,flytecomm,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1548,flytecomm,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1549,flytecomm,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1550,flytecomm,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1551,flytecomm,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1552,flytecomm,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1553,flytecomm,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1554,flytecomm,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1555,flytecomm,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1556,flytecomm,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1557,flytecomm,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1558,flytecomm,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1559,flytecomm,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1560,flytecomm,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1561,flytecomm,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1562,flytecomm,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
1563,flytecomm,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1564,flytecomm,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1565,flytecomm,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1566,flytecomm,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1567,flytecomm,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
1568,flytecomm,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1569,flytecomm,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1570,flytecomm,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1571,flytecomm,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1572,flytecomm,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1573,flytecomm,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1574,flytecomm,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1575,flytecomm,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1576,flytecomm,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1577,flytecomm,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1578,flytecomm,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1579,flytecomm,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1580,flytecomm,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1581,flytecomm,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1582,flytecomm,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1583,flytecomm,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1584,flytecomm,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1585,flytecomm,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1586,flytecomm,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1587,flytecomm,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1588,mytripandmore,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1589,mytripandmore,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1590,mytripandmore,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1591,mytripandmore,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1592,mytripandmore,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
1593,mytripandmore,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM
1594,mytripandmore,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1595,mytripandmore,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1596,mytripandmore,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1597,mytripandmore,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1598,mytripandmore,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1599,mytripandmore,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1600,mytripandmore,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1601,mytripandmore,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1602,mytripandmore,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1603,mytripandmore,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1604,mytripandmore,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1605,mytripandmore,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1606,mytripandmore,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1607,mytripandmore,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1608,mytripandmore,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1609,mytripandmore,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1610,mytripandmore,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1611,mytripandmore,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1612,mytripandmore,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1613,mytripandmore,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1614,mytripandmore,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1615,mytripandmore,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1616,mytripandmore,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1617,mytripandmore,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1618,mytripandmore,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1619,mytripandmore,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1620,mytripandmore,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1621,mytripandmore,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1622,mytripandmore,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1623,mytripandmore,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1624,mytripandmore,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1625,mytripandmore,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1626,mytripandmore,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1627,mytripandmore,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1628,mytripandmore,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1629,mytripandmore,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1630,mytripandmore,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1631,mytripandmore,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1632,mytripandmore,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1633,mytripandmore,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1634,mytripandmore,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1635,mytripandmore,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1636,mytripandmore,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1637,mytripandmore,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1638,ord,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1639,ord,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1640,ord,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1641,ord,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1642,ord,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1643,ord,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1644,ord,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1645,ord,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1646,ord,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1647,ord,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1648,ord,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1649,ord,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1650,ord,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1651,ord,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1652,ord,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1653,ord,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1654,ord,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1655,ord,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1656,ord,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1657,ord,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1658,ord,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1659,ord,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1660,ord,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1661,ord,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1662,wunderground,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1663,wunderground,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1664,wunderground,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1665,wunderground,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1666,wunderground,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1667,wunderground,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1668,wunderground,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1669,wunderground,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
1670,wunderground,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1671,wunderground,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1672,wunderground,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1673,wunderground,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1674,wunderground,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1675,wunderground,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1676,wunderground,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1677,wunderground,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1678,wunderground,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1679,wunderground,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1680,wunderground,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1681,wunderground,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1682,wunderground,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1683,wunderground,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1684,wunderground,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1685,wunderground,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1686,wunderground,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1687,wunderground,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1688,wunderground,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1689,wunderground,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1690,wunderground,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1691,wunderground,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1692,wunderground,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1693,wunderground,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1694,wunderground,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1695,wunderground,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1696,wunderground,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1697,wunderground,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1698,wunderground,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1699,wunderground,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1700,wunderground,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1701,wunderground,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1702,wunderground,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1703,wunderground,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1704,wunderground,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1705,wunderground,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1706,wunderground,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1707,wunderground,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1708,wunderground,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
